264
0	0	2	0	
1	1	2	3	
2	2	2	8	
3	3	2	9	
4	4	2	10	
5	5	2	11	
6	6	2	13	
7	7	2	17	
8	8	2	22	
9	9	2	23	
10	10	2	26	
11	11	2	32	
12	11	1	38	
13	11	1	44	
14	11	2	50	
15	12	2	52	
16	13	2	53	
17	14	2	56	
18	15	2	63	
19	15	1	71	
20	16	2	73	
21	17	2	76	
22	18	2	81	
23	19	2	84	
24	20	2	91	
25	21	2	96	
26	22	2	97	
27	23	2	100	
28	23	2	108	
29	23	2	114	
30	24	2	116	
31	25	2	117	
32	26	2	119	
33	27	2	121	
34	28	2	122	
35	29	2	124	
36	29	1	130	
37	29	2	136	
38	30	2	138	
39	31	2	139	
40	32	2	140	
41	33	2	143	
42	33	1	151	
43	34	2	154	
44	34	1	160	
45	34	1	166	
46	34	1	172	
47	35	2	175	
48	35	1	181	
49	35	2	187	
50	35	2	193	
51	36	2	195	
52	37	2	196	
53	38	2	199	
54	39	2	204	
55	40	2	205	
56	41	2	206	
57	42	2	208	
58	43	2	211	
59	44	2	213	
60	45	2	214	
61	46	2	215	
62	47	2	216	
63	48	2	218	
64	49	2	220	
65	50	2	223	
66	50	2	231	
67	51	2	233	
68	52	2	235	
69	53	2	237	
70	54	2	238	
71	55	1	240	
72	55	1	246	
73	56	2	250	
74	57	2	257	
75	57	2	265	
76	58	2	268	
77	58	2	274	
78	58	1	280	
79	58	2	286	
80	59	2	289	
81	60	2	293	
82	60	1	301	
83	61	2	305	
84	62	2	311	
85	62	1	317	
86	62	1	323	
87	63	2	326	
88	64	2	328	
89	65	2	330	
90	65	1	336	
91	65	1	342	
92	65	2	348	
93	66	2	350	
94	67	2	351	
95	68	1	354	
96	68	1	362	
97	69	2	365	
98	70	1	369	
99	70	2	377	
100	70	2	383	
101	71	1	386	
102	71	2	392	
103	71	1	398	
104	72	2	400	
105	73	2	401	
106	74	2	402	
107	75	2	403	
108	76	1	406	
109	76	2	414	
110	76	2	420	
111	76	2	426	
112	77	2	428	
113	78	2	429	
114	79	2	430	
115	80	2	432	
116	81	2	435	
117	82	1	438	
118	82	2	444	
119	83	2	446	
120	84	2	448	
121	85	2	451	
122	86	2	453	
123	87	2	454	
124	88	2	455	
125	89	2	458	
126	89	1	466	
127	89	2	472	
128	90	2	474	
129	91	2	475	
130	92	2	476	
131	93	2	477	
132	94	2	478	
133	95	2	479	
134	96	2	481	
135	97	2	483	
136	98	2	484	
137	99	2	486	
138	100	2	489	
139	101	2	492	
140	101	1	498	
141	101	2	504	
142	102	2	506	
143	103	2	507	
144	104	2	508	
145	105	2	509	
146	106	2	510	
147	107	2	511	
148	108	2	513	
149	109	2	515	
150	110	2	518	
151	111	2	524	
152	111	1	530	
153	111	1	536	
154	111	2	542	
155	112	2	544	
156	113	2	545	
157	114	2	546	
158	115	2	548	
159	116	2	552	
160	116	1	560	
161	116	2	566	
162	117	2	568	
163	118	2	569	
164	119	2	570	
165	120	2	571	
166	121	2	572	
167	122	2	575	
168	123	2	580	
169	124	2	583	
170	125	2	588	
171	126	2	589	
172	127	2	590	
173	128	2	591	
174	129	2	592	
175	130	2	593	
176	131	1	596	
177	131	1	604	
178	131	1	610	
179	131	1	616	
180	132	2	618	
181	133	2	619	
182	134	2	620	
183	135	2	621	
184	136	2	622	
185	137	2	625	
186	138	2	632	
187	139	2	637	
188	140	1	639	
189	140	2	645	
190	141	2	647	
191	142	2	648	
192	143	2	649	
193	144	2	650	
194	145	2	651	
195	146	2	652	
196	147	2	654	
197	148	2	658	
198	149	1	665	
199	149	2	673	
200	150	2	675	
201	151	1	678	
202	151	1	686	
203	152	2	688	
204	153	2	689	
205	154	2	690	
206	155	2	691	
207	156	2	692	
208	157	2	694	
209	157	1	700	
210	157	1	706	
211	158	2	708	
212	159	2	709	
213	160	2	712	
214	161	2	717	
215	162	2	720	
216	162	1	728	
217	162	2	734	
218	163	2	736	
219	164	2	737	
220	165	2	738	
221	166	2	739	
222	167	2	742	
223	167	1	750	
224	167	2	756	
225	167	2	762	
226	168	2	764	
227	169	2	765	
228	170	2	766	
229	171	2	767	
230	172	2	768	
231	173	2	771	
232	174	2	777	
233	175	2	779	
234	176	2	780	
235	177	2	781	
236	178	2	782	
237	179	2	783	
238	180	2	784	
239	181	2	785	
240	182	2	787	
241	182	1	793	
242	182	2	799	
243	182	2	805	
244	183	2	808	
245	184	2	810	
246	185	2	812	
247	186	2	815	
248	187	2	817	
249	188	2	818	
250	189	2	819	
251	190	2	820	
252	191	2	823	
253	192	2	828	
254	193	2	829	
255	194	2	830	
256	195	2	831	
257	196	2	832	
258	197	2	834	
259	198	2	837	
260	198	1	843	
261	198	1	849	
262	198	1	855	
263	199	2	857	
