247
0	0	1	1	
1	0	1	7	
2	1	2	9	
3	2	2	10	
4	3	1	12	
5	3	1	18	
6	3	1	24	
7	4	2	26	
8	5	2	27	
9	6	2	28	
10	7	2	29	
11	8	1	32	
12	8	1	40	
13	8	1	46	
14	9	2	48	
15	10	1	50	
16	10	2	56	
17	11	2	58	
18	12	2	60	
19	13	2	62	
20	14	2	63	
21	15	2	64	
22	16	2	65	
23	17	2	66	
24	18	2	67	
25	19	2	68	
26	20	2	69	
27	21	2	71	
28	22	2	75	
29	23	2	82	
30	23	2	90	
31	23	1	96	
32	24	2	99	
33	25	2	101	
34	26	2	102	
35	27	2	103	
36	28	2	106	
37	28	2	114	
38	28	2	120	
39	29	2	122	
40	30	2	123	
41	31	2	124	
42	32	2	125	
43	33	2	126	
44	34	1	129	
45	34	1	137	
46	35	2	139	
47	36	2	140	
48	37	2	141	
49	38	2	142	
50	39	2	143	
51	40	2	144	
52	41	2	146	
53	42	2	148	
54	43	2	149	
55	44	2	152	
56	45	2	159	
57	45	1	167	
58	46	2	169	
59	47	2	172	
60	48	1	179	
61	48	2	187	
62	48	1	193	
63	49	2	195	
64	50	2	198	
65	51	2	203	
66	52	2	206	
67	53	2	211	
68	54	2	212	
69	55	2	213	
70	56	2	215	
71	57	2	219	
72	58	2	224	
73	59	2	225	
74	60	2	226	
75	61	2	229	
76	62	2	234	
77	63	2	237	
78	64	2	242	
79	65	2	245	
80	66	1	252	
81	66	2	260	
82	66	2	266	
83	66	1	272	
84	67	2	274	
85	68	2	275	
86	69	2	276	
87	70	2	277	
88	71	2	278	
89	72	2	279	
90	73	2	280	
91	74	2	281	
92	75	2	284	
93	76	2	290	
94	77	2	292	
95	78	2	294	
96	79	2	296	
97	80	2	297	
98	81	2	298	
99	82	2	299	
100	83	2	300	
101	84	2	301	
102	85	2	302	
103	86	2	305	
104	87	2	310	
105	88	1	312	
106	88	2	318	
107	89	2	320	
108	90	2	322	
109	91	2	326	
110	92	2	331	
111	93	2	333	
112	94	1	337	
113	94	1	345	
114	94	2	351	
115	94	2	357	
116	95	2	359	
117	96	2	360	
118	97	2	361	
119	98	2	362	
120	99	2	363	
121	100	2	365	
122	101	2	369	
123	102	2	376	
124	102	2	384	
125	103	2	386	
126	104	2	387	
127	105	2	388	
128	106	2	389	
129	107	2	390	
130	108	2	393	
131	109	2	398	
132	110	2	400	
133	111	2	402	
134	112	2	403	
135	113	2	404	
136	114	2	405	
137	115	2	408	
138	115	2	416	
139	115	2	422	
140	115	2	428	
141	116	2	430	
142	117	2	431	
143	118	2	432	
144	119	2	435	
145	120	2	440	
146	121	2	441	
147	122	2	442	
148	123	2	443	
149	124	2	446	
150	125	2	451	
151	126	2	454	
152	127	2	459	
153	128	2	461	
154	129	2	463	
155	130	2	465	
156	130	1	471	
157	131	2	473	
158	132	2	476	
159	133	2	481	
160	134	2	483	
161	134	2	489	
162	135	2	491	
163	136	2	492	
164	137	2	495	
165	138	2	502	
166	138	2	510	
167	138	2	516	
168	139	2	519	
169	140	2	521	
170	141	1	523	
171	141	2	529	
172	141	2	535	
173	142	2	537	
174	143	2	538	
175	144	2	539	
176	145	2	541	
177	146	2	543	
178	147	2	545	
179	148	2	547	
180	149	2	548	
181	150	2	549	
182	151	2	550	
183	152	2	551	
184	153	2	552	
185	154	2	553	
186	155	2	554	
187	156	2	556	
188	157	2	558	
189	158	2	559	
190	159	2	560	
191	160	2	561	
192	161	2	562	
193	162	2	563	
194	163	2	564	
195	164	2	565	
196	165	2	566	
197	166	2	567	
198	167	2	568	
199	168	2	569	
200	169	2	570	
201	170	1	572	
202	170	2	578	
203	170	2	584	
204	170	2	590	
205	171	2	592	
206	172	2	593	
207	173	1	595	
208	173	1	601	
209	173	2	607	
210	173	2	613	
211	174	2	616	
212	175	1	620	
213	175	1	628	
214	176	2	632	
215	177	2	637	
216	178	2	638	
217	179	2	640	
218	179	2	646	
219	179	1	652	
220	180	2	654	
221	181	2	655	
222	182	2	656	
223	183	1	659	
224	183	1	667	
225	183	1	673	
226	184	2	675	
227	185	2	676	
228	186	1	679	
229	186	1	687	
230	187	1	690	
231	187	1	696	
232	187	2	702	
233	187	1	708	
234	188	2	710	
235	189	2	711	
236	190	2	712	
237	191	2	715	
238	192	2	721	
239	193	2	723	
240	194	2	726	
241	195	1	732	
242	195	2	738	
243	196	2	740	
244	197	2	741	
245	198	2	744	
246	199	2	749	
