808
0	0	2	2	
1	1	2	8	
2	2	2	11	
3	3	2	14	
4	4	1	18	
5	4	1	26	
6	4	2	32	
7	4	1	38	
8	5	2	40	
9	6	2	42	
10	7	2	45	
11	8	1	48	
12	8	2	54	
13	9	2	58	
14	10	2	65	
15	11	2	72	
16	12	2	77	
17	13	2	78	
18	14	2	80	
19	15	2	82	
20	16	2	83	
21	17	2	84	
22	18	2	85	
23	19	1	87	
24	19	2	93	
25	20	2	95	
26	21	1	97	
27	21	2	103	
28	22	2	105	
29	23	2	106	
30	24	2	107	
31	25	2	108	
32	26	2	109	
33	27	2	112	
34	28	2	117	
35	29	1	119	
36	29	2	125	
37	29	1	131	
38	29	2	137	
39	30	2	141	
40	30	1	149	
41	31	2	151	
42	32	2	152	
43	33	2	153	
44	34	2	156	
45	35	2	161	
46	36	2	162	
47	37	2	165	
48	38	2	170	
49	39	2	173	
50	39	1	181	
51	39	2	187	
52	40	2	191	
53	41	2	197	
54	42	2	201	
55	42	2	209	
56	43	2	211	
57	44	2	212	
58	45	2	215	
59	46	1	221	
60	46	2	227	
61	47	2	229	
62	48	2	230	
63	49	2	233	
64	50	2	238	
65	51	1	240	
66	51	1	246	
67	52	2	248	
68	53	2	249	
69	54	2	250	
70	55	2	251	
71	56	2	252	
72	57	2	253	
73	58	2	254	
74	59	2	255	
75	60	2	256	
76	61	2	257	
77	62	2	258	
78	63	2	261	
79	63	2	269	
80	63	2	275	
81	64	2	277	
82	65	2	278	
83	66	2	280	
84	67	2	282	
85	68	2	283	
86	69	2	286	
87	70	2	292	
88	71	2	294	
89	72	2	295	
90	73	2	296	
91	74	2	298	
92	74	1	304	
93	74	1	310	
94	74	2	316	
95	75	2	318	
96	76	2	319	
97	77	2	320	
98	78	2	321	
99	79	2	322	
100	80	2	323	
101	81	2	325	
102	82	2	329	
103	82	2	337	
104	82	2	343	
105	83	2	345	
106	84	2	346	
107	85	2	347	
108	86	1	349	
109	86	2	355	
110	87	2	357	
111	88	2	359	
112	89	2	361	
113	90	2	362	
114	91	2	363	
115	92	2	364	
116	93	2	366	
117	94	2	368	
118	95	2	369	
119	96	2	370	
120	97	2	373	
121	98	2	378	
122	99	2	379	
123	100	2	380	
124	101	2	381	
125	102	2	382	
126	103	2	383	
127	104	2	384	
128	105	2	385	
129	106	1	387	
130	106	2	393	
131	106	1	399	
132	107	2	403	
133	107	1	411	
134	107	1	417	
135	108	2	419	
136	109	2	421	
137	109	2	427	
138	110	2	429	
139	111	2	430	
140	112	2	431	
141	113	2	433	
142	113	1	439	
143	114	2	441	
144	115	2	443	
145	115	1	449	
146	115	2	455	
147	115	1	461	
148	116	2	464	
149	117	2	466	
150	118	2	467	
151	119	2	468	
152	120	2	469	
153	121	2	470	
154	122	2	471	
155	123	2	472	
156	124	2	473	
157	125	2	474	
158	126	2	475	
159	127	2	477	
160	128	2	479	
161	129	2	481	
162	130	2	483	
163	131	2	484	
164	132	2	485	
165	133	2	487	
166	134	2	489	
167	135	2	490	
168	136	2	491	
169	137	2	492	
170	138	2	493	
171	139	2	496	
172	139	2	504	
173	140	2	507	
174	140	2	513	
175	140	1	519	
176	141	2	521	
177	142	2	522	
178	143	2	524	
179	144	2	526	
180	145	2	528	
181	146	2	532	
182	146	2	540	
183	146	2	546	
184	147	2	549	
185	148	2	551	
186	149	2	552	
187	150	2	554	
188	150	2	560	
189	150	1	566	
190	150	1	572	
191	151	2	575	
192	152	2	577	
193	153	1	579	
194	153	1	585	
195	153	2	591	
196	154	2	593	
197	155	2	596	
198	155	1	604	
199	156	1	608	
200	156	1	616	
201	156	1	622	
202	157	1	626	
203	157	1	634	
204	158	2	636	
205	159	2	639	
206	160	2	644	
207	161	2	647	
208	161	2	655	
209	162	2	658	
210	163	2	660	
211	164	2	663	
212	165	2	668	
213	166	1	670	
214	166	1	676	
215	166	1	682	
216	166	1	688	
217	167	1	691	
218	167	2	697	
219	167	1	703	
220	167	2	709	
221	168	1	712	
222	168	2	718	
223	168	2	724	
224	168	2	730	
225	169	2	732	
226	170	2	734	
227	170	2	740	
228	170	2	746	
229	170	2	752	
230	171	2	755	
231	172	2	758	
232	172	2	764	
233	172	1	770	
234	172	1	776	
235	173	2	778	
236	174	2	780	
237	175	2	782	
238	176	2	783	
239	177	1	786	
240	177	1	794	
241	177	1	800	
242	178	2	803	
243	178	1	809	
244	178	1	815	
245	179	2	817	
246	180	1	819	
247	180	1	825	
248	181	2	827	
249	182	1	829	
250	182	1	835	
251	182	1	841	
252	182	2	847	
253	183	1	851	
254	183	1	859	
255	183	1	865	
256	184	2	869	
257	185	2	874	
258	186	2	875	
259	187	2	877	
260	188	2	879	
261	189	2	880	
262	190	2	881	
263	191	2	882	
264	192	2	883	
265	193	2	884	
266	194	2	885	
267	195	2	886	
268	196	2	889	
269	197	2	894	
270	198	1	897	
271	198	2	905	
272	199	2	908	
273	199	1	914	
274	199	2	920	
275	199	2	926	
276	200	2	928	
277	201	2	929	
278	202	2	930	
279	203	2	931	
280	204	1	934	
281	204	2	942	
282	205	1	945	
283	205	1	951	
284	206	2	953	
285	207	2	954	
286	208	2	955	
287	209	2	957	
288	210	2	959	
289	211	2	960	
290	212	2	963	
291	213	2	968	
292	214	2	969	
293	215	1	972	
294	215	2	980	
295	215	1	986	
296	215	2	992	
297	216	1	996	
298	216	1	1004	
299	216	1	1010	
300	217	2	1012	
301	218	2	1013	
302	219	2	1014	
303	220	2	1015	
304	221	2	1016	
305	222	2	1018	
306	222	2	1024	
307	222	2	1030	
308	222	2	1036	
309	223	2	1038	
310	224	1	1041	
311	224	2	1049	
312	224	1	1055	
313	225	2	1058	
314	226	2	1060	
315	227	2	1061	
316	228	2	1062	
317	229	2	1065	
318	229	2	1073	
319	229	2	1079	
320	230	1	1082	
321	230	1	1088	
322	231	2	1090	
323	232	2	1091	
324	233	2	1092	
325	234	2	1095	
326	235	2	1100	
327	236	2	1103	
328	237	2	1108	
329	238	2	1109	
330	239	2	1110	
331	240	2	1113	
332	241	2	1118	
333	242	2	1119	
334	243	2	1122	
335	244	2	1127	
336	245	2	1128	
337	246	2	1131	
338	246	2	1139	
339	246	1	1145	
340	246	2	1151	
341	247	2	1154	
342	248	2	1156	
343	249	2	1157	
344	250	2	1158	
345	251	2	1159	
346	252	2	1160	
347	253	2	1162	
348	254	2	1164	
349	255	2	1166	
350	256	2	1168	
351	257	2	1169	
352	258	2	1170	
353	259	2	1171	
354	260	2	1174	
355	260	2	1182	
356	260	1	1188	
357	261	2	1190	
358	262	2	1191	
359	263	2	1192	
360	264	2	1193	
361	265	2	1194	
362	266	2	1195	
363	267	2	1198	
364	267	2	1206	
365	267	2	1212	
366	268	2	1214	
367	269	2	1215	
368	270	2	1216	
369	271	2	1217	
370	272	2	1219	
371	273	1	1222	
372	273	2	1228	
373	273	1	1234	
374	273	2	1240	
375	274	2	1242	
376	275	2	1244	
377	276	2	1248	
378	276	2	1256	
379	277	2	1258	
380	278	2	1261	
381	278	1	1269	
382	278	1	1275	
383	279	2	1277	
384	280	2	1278	
385	281	2	1279	
386	282	2	1280	
387	283	2	1281	
388	284	2	1282	
389	285	2	1284	
390	286	2	1286	
391	287	2	1287	
392	288	2	1290	
393	289	2	1295	
394	290	2	1296	
395	291	1	1298	
396	291	2	1304	
397	292	2	1306	
398	293	2	1309	
399	294	2	1316	
400	295	2	1321	
401	296	2	1322	
402	297	2	1324	
403	297	1	1330	
404	298	2	1332	
405	299	2	1333	
406	300	2	1335	
407	300	1	1341	
408	300	2	1347	
409	301	2	1350	
410	302	2	1352	
411	303	1	1355	
412	303	2	1363	
413	303	1	1369	
414	304	2	1371	
415	305	2	1372	
416	306	2	1373	
417	307	2	1375	
418	308	2	1377	
419	309	2	1378	
420	310	2	1380	
421	311	2	1382	
422	312	2	1383	
423	313	2	1384	
424	314	2	1385	
425	315	2	1386	
426	316	2	1387	
427	317	2	1390	
428	317	1	1398	
429	317	1	1404	
430	318	2	1406	
431	319	2	1408	
432	319	1	1414	
433	320	2	1416	
434	321	2	1419	
435	322	2	1424	
436	323	2	1426	
437	324	2	1430	
438	325	2	1435	
439	326	2	1436	
440	327	2	1438	
441	327	2	1444	
442	328	2	1448	
443	329	2	1453	
444	330	2	1456	
445	330	1	1464	
446	330	2	1470	
447	331	2	1472	
448	332	2	1473	
449	333	2	1476	
450	333	2	1484	
451	334	1	1488	
452	334	2	1496	
453	335	2	1499	
454	336	2	1501	
455	337	2	1502	
456	338	2	1503	
457	339	2	1504	
458	340	2	1505	
459	341	2	1507	
460	342	2	1509	
461	343	2	1511	
462	344	2	1513	
463	345	2	1514	
464	346	2	1515	
465	347	2	1516	
466	348	2	1519	
467	349	2	1524	
468	350	2	1525	
469	351	2	1526	
470	352	2	1527	
471	353	2	1528	
472	354	2	1529	
473	355	2	1530	
474	356	1	1533	
475	356	2	1541	
476	357	2	1545	
477	357	2	1553	
478	357	1	1559	
479	358	2	1561	
480	359	2	1563	
481	360	2	1565	
482	361	2	1566	
483	362	2	1567	
484	363	2	1568	
485	364	2	1569	
486	365	2	1570	
487	366	2	1572	
488	366	2	1578	
489	366	1	1584	
490	366	2	1590	
491	367	2	1592	
492	368	1	1594	
493	368	2	1600	
494	368	1	1606	
495	368	2	1612	
496	369	2	1614	
497	370	2	1617	
498	371	2	1622	
499	372	2	1623	
500	373	2	1624	
501	374	2	1625	
502	375	2	1627	
503	376	2	1631	
504	376	2	1639	
505	376	1	1645	
506	376	2	1651	
507	377	2	1653	
508	378	2	1656	
509	378	2	1664	
510	379	2	1666	
511	380	2	1667	
512	381	2	1668	
513	382	2	1671	
514	383	2	1676	
515	384	2	1677	
516	385	2	1678	
517	386	2	1680	
518	387	2	1682	
519	388	2	1683	
520	389	1	1685	
521	389	1	1691	
522	389	2	1697	
523	389	1	1703	
524	390	2	1705	
525	391	2	1706	
526	392	2	1709	
527	393	2	1716	
528	393	1	1724	
529	393	2	1730	
530	393	1	1736	
531	394	2	1739	
532	395	2	1741	
533	396	2	1744	
534	397	2	1750	
535	398	2	1752	
536	399	2	1753	
537	400	2	1755	
538	400	2	1761	
539	401	2	1764	
540	401	2	1770	
541	401	1	1776	
542	402	2	1778	
543	403	1	1780	
544	403	2	1786	
545	403	1	1792	
546	403	2	1798	
547	404	2	1800	
548	405	2	1801	
549	406	2	1803	
550	407	2	1805	
551	408	2	1807	
552	409	2	1810	
553	410	2	1814	
554	411	2	1819	
555	412	2	1820	
556	413	2	1821	
557	414	2	1824	
558	415	1	1831	
559	415	1	1839	
560	415	2	1845	
561	416	2	1847	
562	417	2	1849	
563	418	2	1853	
564	419	2	1858	
565	420	2	1859	
566	421	2	1860	
567	422	2	1861	
568	423	2	1862	
569	424	2	1864	
570	425	1	1867	
571	425	2	1873	
572	425	1	1879	
573	425	1	1885	
574	426	2	1887	
575	427	2	1888	
576	428	2	1890	
577	428	2	1896	
578	429	2	1898	
579	430	2	1899	
580	431	1	1901	
581	431	2	1907	
582	431	1	1913	
583	432	2	1916	
584	433	2	1919	
585	433	1	1925	
586	434	2	1927	
587	435	2	1928	
588	436	2	1929	
589	437	2	1930	
590	438	2	1931	
591	439	2	1932	
592	440	2	1933	
593	441	2	1934	
594	442	2	1937	
595	442	1	1945	
596	442	1	1951	
597	443	2	1953	
598	444	2	1954	
599	445	2	1955	
600	446	2	1956	
601	447	2	1957	
602	448	2	1960	
603	449	2	1965	
604	450	2	1966	
605	451	2	1967	
606	452	2	1968	
607	453	2	1969	
608	454	2	1970	
609	455	2	1971	
610	456	1	1973	
611	456	2	1979	
612	456	1	1985	
613	457	2	1987	
614	458	2	1988	
615	459	2	1991	
616	460	2	1996	
617	461	2	1997	
618	462	2	1998	
619	463	2	1999	
620	464	2	2000	
621	465	2	2001	
622	466	2	2002	
623	467	2	2004	
624	467	2	2010	
625	467	2	2016	
626	467	1	2022	
627	468	2	2024	
628	469	2	2025	
629	470	2	2027	
630	470	2	2033	
631	471	2	2037	
632	472	2	2043	
633	473	2	2045	
634	474	2	2046	
635	475	2	2047	
636	476	2	2048	
637	477	2	2049	
638	478	2	2050	
639	479	2	2052	
640	480	2	2054	
641	481	2	2057	
642	482	2	2062	
643	483	2	2063	
644	484	2	2064	
645	485	2	2065	
646	486	1	2067	
647	486	1	2073	
648	486	2	2079	
649	487	2	2083	
650	487	2	2091	
651	487	1	2097	
652	487	1	2103	
653	488	1	2106	
654	488	1	2112	
655	488	2	2118	
656	489	2	2120	
657	490	2	2121	
658	491	1	2124	
659	491	2	2132	
660	491	2	2138	
661	491	2	2144	
662	492	2	2146	
663	493	2	2147	
664	494	2	2148	
665	495	2	2150	
666	496	2	2153	
667	496	2	2159	
668	496	2	2165	
669	496	1	2171	
670	497	2	2174	
671	498	2	2178	
672	498	1	2186	
673	499	2	2188	
674	500	2	2189	
675	501	2	2190	
676	502	2	2191	
677	503	2	2194	
678	503	2	2202	
679	503	1	2208	
680	504	2	2210	
681	505	2	2211	
682	506	2	2212	
683	507	1	2215	
684	507	1	2223	
685	507	1	2229	
686	507	1	2235	
687	508	2	2238	
688	508	2	2244	
689	508	2	2250	
690	509	2	2254	
691	509	2	2262	
692	510	2	2264	
693	511	2	2265	
694	512	2	2266	
695	513	2	2268	
696	513	1	2274	
697	513	2	2280	
698	514	2	2282	
699	515	2	2285	
700	516	2	2290	
701	517	2	2291	
702	518	2	2292	
703	519	2	2293	
704	520	2	2294	
705	521	2	2296	
706	522	2	2299	
707	522	2	2305	
708	523	2	2307	
709	524	2	2308	
710	525	2	2311	
711	526	2	2317	
712	526	1	2323	
713	526	2	2329	
714	527	2	2331	
715	528	2	2333	
716	529	2	2335	
717	530	2	2337	
718	530	2	2343	
719	530	1	2349	
720	530	2	2355	
721	531	2	2358	
722	532	2	2360	
723	533	2	2361	
724	534	2	2362	
725	535	2	2365	
726	535	1	2373	
727	536	2	2375	
728	537	2	2376	
729	538	2	2378	
730	539	2	2380	
731	540	2	2382	
732	540	2	2388	
733	540	2	2394	
734	541	2	2397	
735	541	2	2403	
736	541	1	2409	
737	541	1	2415	
738	542	2	2419	
739	543	2	2426	
740	544	2	2431	
741	545	2	2432	
742	546	2	2433	
743	547	2	2434	
744	548	1	2437	
745	548	1	2445	
746	548	1	2451	
747	549	1	2455	
748	549	2	2463	
749	550	2	2466	
750	551	2	2468	
751	552	1	2470	
752	552	1	2476	
753	553	2	2479	
754	554	2	2481	
755	555	2	2482	
756	556	2	2485	
757	557	2	2490	
758	558	2	2492	
759	559	2	2494	
760	560	2	2496	
761	561	1	2500	
762	561	1	2508	
763	562	2	2512	
764	563	2	2517	
765	564	2	2519	
766	564	1	2525	
767	565	2	2527	
768	566	2	2528	
769	567	2	2529	
770	568	2	2530	
771	569	2	2532	
772	570	2	2534	
773	571	1	2536	
774	571	1	2542	
775	571	2	2548	
776	572	2	2550	
777	573	2	2551	
778	574	2	2554	
779	575	2	2559	
