260
0	5	895	
1	8	1018	
2	9	873	
3	10	946	
4	13	947	
5	14	911	
6	16	959	
7	17	879	
8	18	884	
9	20	1063	
10	21	1030	
11	23	897	
12	25	922	
13	26	934	
14	27	1015	
15	28	1039	
16	35	883	
17	37	1025	
18	39	1044	
19	40	1011	
20	41	961	
21	44	985	
22	45	1055	
23	46	1031	
24	48	991	
25	50	966	
26	51	950	
27	54	1031	
28	55	970	
29	56	971	
30	59	892	
31	64	1050	
32	66	976	
33	68	1049	
34	69	969	
35	71	919	
36	76	930	
37	79	1002	
38	81	1054	
39	93	948	
40	94	981	
41	96	990	
42	99	875	
43	102	907	
44	103	1058	
45	104	1043	
46	106	936	
47	107	939	
48	108	879	
49	110	1066	
50	113	1023	
51	119	1025	
52	121	893	
53	122	940	
54	125	886	
55	126	905	
56	127	1001	
57	128	903	
58	129	877	
59	130	997	
60	131	1020	
61	133	1069	
62	135	926	
63	136	967	
64	138	962	
65	140	898	
66	141	912	
67	142	925	
68	145	1065	
69	147	1016	
70	148	949	
71	150	954	
72	153	1071	
73	154	1053	
74	155	886	
75	156	1059	
76	158	1062	
77	161	1056	
78	162	920	
79	163	978	
80	166	1071	
81	167	929	
82	168	943	
83	170	1000	
84	171	923	
85	173	930	
86	174	992	
87	175	995	
88	177	1014	
89	183	878	
90	184	968	
91	185	928	
92	188	902	
93	190	1048	
94	191	1066	
95	192	957	
96	193	1062	
97	194	904	
98	195	896	
99	199	960	
100	200	1033	
101	202	927	
102	204	1030	
103	205	981	
104	210	917	
105	212	1039	
106	215	881	
107	216	879	
108	217	912	
109	220	1022	
110	225	989	
111	226	942	
112	229	949	
113	230	958	
114	237	928	
115	239	1008	
116	240	954	
117	241	960	
118	243	1017	
119	244	1066	
120	245	955	
121	250	963	
122	252	1042	
123	255	996	
124	256	891	
125	258	1033	
126	259	1064	
127	260	1046	
128	261	964	
129	262	1027	
130	268	880	
131	269	947	
132	270	999	
133	274	984	
134	276	882	
135	280	902	
136	281	979	
137	282	983	
138	284	1038	
139	285	1029	
140	288	947	
141	289	899	
142	292	960	
143	295	901	
144	296	914	
145	297	921	
146	299	1045	
147	300	1028	
148	301	1026	
149	302	973	
150	304	890	
151	311	888	
152	312	910	
153	315	964	
154	316	1031	
155	317	1004	
156	318	924	
157	319	1037	
158	320	1072	
159	321	932	
160	323	1039	
161	325	894	
162	326	874	
163	328	1060	
164	329	1061	
165	330	951	
166	332	935	
167	334	965	
168	336	902	
169	337	1051	
170	338	1040	
171	341	916	
172	344	972	
173	346	988	
174	349	918	
175	350	1031	
176	354	937	
177	356	1025	
178	357	954	
179	358	993	
180	365	899	
181	367	1032	
182	368	1025	
183	370	941	
184	371	1060	
185	374	982	
186	377	981	
187	379	1062	
188	383	981	
189	384	1059	
190	386	879	
191	387	906	
192	388	928	
193	389	1070	
194	390	930	
195	391	1030	
196	392	1035	
197	394	1010	
198	395	960	
199	396	1034	
200	397	1067	
201	398	947	
202	401	915	
203	405	942	
204	406	912	
205	407	953	
206	409	887	
207	410	882	
208	411	974	
209	412	1059	
210	413	952	
211	415	980	
212	417	912	
213	421	1052	
214	424	1012	
215	425	928	
216	429	945	
217	430	986	
218	431	1059	
219	434	944	
220	435	908	
221	436	972	
222	440	1021	
223	442	987	
224	443	882	
225	445	975	
226	446	1007	
227	447	913	
228	448	1030	
229	449	1068	
230	451	949	
231	452	931	
232	453	900	
233	454	909	
234	455	938	
235	456	956	
236	457	882	
237	458	977	
238	461	885	
239	462	876	
240	463	1057	
241	465	1060	
242	466	933	
243	467	1060	
244	469	954	
245	470	1019	
246	471	1047	
247	472	1036	
248	473	994	
249	478	889	
250	480	1006	
251	481	949	
252	482	999	
253	483	1005	
254	486	1003	
255	489	1013	
256	490	1009	
257	494	998	
258	495	1024	
259	496	1041	
