373
0	1	1208	
1	2	1215	
2	3	1119	
3	6	1191	
4	7	1258	
5	9	1185	
6	10	1078	
7	11	1176	
8	14	1330	
9	19	1129	
10	20	1231	
11	22	1144	
12	23	1282	
13	24	1190	
14	27	1275	
15	28	1252	
16	29	1141	
17	31	1311	
18	34	1194	
19	39	1218	
20	46	1183	
21	47	1193	
22	48	1177	
23	49	1261	
24	52	1237	
25	55	1138	
26	56	1156	
27	57	1241	
28	58	1079	
29	61	1075	
30	62	1058	
31	66	1223	
32	67	1106	
33	68	1211	
34	70	1121	
35	71	1291	
36	73	1163	
37	77	1226	
38	80	1251	
39	84	1054	
40	86	1220	
41	87	1089	
42	90	1272	
43	94	1133	
44	98	1108	
45	99	1206	
46	101	1319	
47	103	1132	
48	107	1252	
49	110	1131	
50	114	1340	
51	116	1316	
52	118	1257	
53	120	1057	
54	121	1073	
55	124	1229	
56	126	1168	
57	127	1083	
58	128	1102	
59	129	1160	
60	130	1220	
61	131	1277	
62	133	1271	
63	135	1280	
64	136	1348	
65	137	1317	
66	138	1170	
67	140	1299	
68	141	1080	
69	146	1263	
70	148	1181	
71	152	1134	
72	153	1117	
73	154	1161	
74	155	1166	
75	156	1238	
76	159	1266	
77	160	1113	
78	161	1167	
79	163	1236	
80	164	1286	
81	166	1335	
82	167	1146	
83	172	1125	
84	177	1300	
85	180	1245	
86	181	1302	
87	182	1095	
88	183	1130	
89	184	1169	
90	185	1232	
91	186	1320	
92	188	1171	
93	189	1273	
94	190	1159	
95	197	1262	
96	198	1133	
97	205	1175	
98	206	1111	
99	212	1149	
100	214	1198	
101	217	1069	
102	218	1222	
103	219	1246	
104	220	1201	
105	221	1269	
106	223	1103	
107	224	1071	
108	226	1120	
109	228	1349	
110	229	1126	
111	230	1167	
112	231	1303	
113	232	1134	
114	233	1187	
115	234	1134	
116	235	1196	
117	236	1062	
118	237	1128	
119	238	1347	
120	239	1127	
121	240	1067	
122	244	1276	
123	245	1142	
124	246	1331	
125	247	1147	
126	248	1216	
127	249	1209	
128	250	1065	
129	251	1067	
130	253	1209	
131	255	1328	
132	256	1200	
133	257	1094	
134	259	1082	
135	265	1150	
136	272	1265	
137	273	1304	
138	274	1147	
139	275	1088	
140	276	1152	
141	282	1334	
142	285	1246	
143	286	1196	
144	287	1333	
145	288	1332	
146	289	1084	
147	290	1260	
148	291	1139	
149	295	1159	
150	296	1191	
151	297	1241	
152	298	1093	
153	300	1104	
154	301	1204	
155	302	1240	
156	303	1239	
157	304	1242	
158	308	1154	
159	311	1179	
160	315	1167	
161	317	1070	
162	321	1143	
163	323	1188	
164	324	1345	
165	325	1202	
166	326	1159	
167	327	1062	
168	328	1062	
169	329	1092	
170	330	1288	
171	331	1061	
172	333	1129	
173	334	1068	
174	335	1148	
175	336	1290	
176	338	1151	
177	340	1230	
178	342	1164	
179	345	1073	
180	347	1246	
181	349	1091	
182	352	1308	
183	358	1054	
184	359	1195	
185	361	1311	
186	366	1279	
187	367	1091	
188	368	1235	
189	370	1295	
190	372	1081	
191	374	1133	
192	379	1343	
193	380	1324	
194	383	1059	
195	385	1309	
196	386	1293	
197	389	1140	
198	391	1080	
199	392	1341	
200	393	1328	
201	396	1339	
202	397	1278	
203	398	1081	
204	402	1268	
205	405	1283	
206	406	1182	
207	407	1315	
208	411	1086	
209	414	1100	
210	418	1255	
211	419	1207	
212	422	1296	
213	425	1091	
214	426	1135	
215	427	1069	
216	428	1246	
217	434	1322	
218	435	1310	
219	436	1074	
220	438	1252	
221	439	1254	
222	443	1230	
223	444	1196	
224	446	1197	
225	448	1352	
226	449	1109	
227	452	1165	
228	453	1213	
229	455	1295	
230	463	1281	
231	465	1294	
232	466	1336	
233	468	1091	
234	472	1182	
235	473	1158	
236	474	1204	
237	475	1227	
238	477	1173	
239	479	1125	
240	480	1123	
241	483	1199	
242	485	1243	
243	486	1202	
244	487	1204	
245	488	1350	
246	492	1338	
247	493	1115	
248	496	1292	
249	498	1076	
250	499	1305	
251	500	1295	
252	502	1105	
253	503	1252	
254	504	1244	
255	506	1207	
256	507	1228	
257	511	1344	
258	513	1189	
259	514	1096	
260	515	1066	
261	519	1289	
262	520	1155	
263	522	1125	
264	526	1329	
265	528	1203	
266	530	1264	
267	532	1124	
268	534	1185	
269	536	1234	
270	537	1085	
271	538	1214	
272	541	1080	
273	543	1167	
274	544	1306	
275	545	1217	
276	548	1250	
277	550	1334	
278	552	1180	
279	553	1208	
280	556	1072	
281	559	1136	
282	562	1172	
283	563	1253	
284	564	1101	
285	565	1073	
286	566	1212	
287	567	1196	
288	568	1314	
289	569	1323	
290	572	1184	
291	573	1129	
292	574	1267	
293	575	1174	
294	576	1087	
295	582	1157	
296	583	1116	
297	585	1178	
298	587	1325	
299	588	1114	
300	591	1063	
301	594	1137	
302	597	1256	
303	601	1247	
304	603	1056	
305	607	1337	
306	615	1270	
307	617	1147	
308	618	1221	
309	619	1077	
310	620	1318	
311	625	1220	
312	627	1287	
313	628	1098	
314	631	1054	
315	633	1205	
316	637	1110	
317	638	1249	
318	640	1224	
319	642	1346	
320	644	1120	
321	645	1326	
322	647	1259	
323	651	1097	
324	661	1080	
325	664	1313	
326	665	1285	
327	668	1225	
328	669	1107	
329	671	1248	
330	672	1062	
331	677	1250	
332	679	1134	
333	681	1311	
334	683	1099	
335	684	1312	
336	687	1342	
337	688	1153	
338	691	1186	
339	693	1192	
340	694	1327	
341	695	1060	
342	696	1307	
343	698	1301	
344	699	1270	
345	701	1067	
346	706	1118	
347	707	1162	
348	708	1321	
349	710	1191	
350	711	1274	
351	712	1207	
352	713	1233	
353	714	1208	
354	715	1219	
355	719	1064	
356	721	1122	
357	722	1112	
358	723	1053	
359	724	1145	
360	727	1351	
361	728	1090	
362	732	1147	
363	733	1213	
364	734	1159	
365	737	1125	
366	740	1284	
367	741	1210	
368	742	1297	
369	743	1230	
370	746	1230	
371	748	1298	
372	749	1055	
