413
0	0	1388	
1	1	1646	
2	3	1523	
3	4	1628	
4	6	1494	
5	11	1522	
6	12	1450	
7	13	1610	
8	14	1534	
9	16	1404	
10	17	1539	
11	18	1420	
12	19	1399	
13	25	1546	
14	27	1641	
15	30	1647	
16	31	1435	
17	32	1639	
18	33	1436	
19	35	1663	
20	36	1649	
21	38	1491	
22	40	1432	
23	41	1662	
24	42	1381	
25	43	1573	
26	45	1382	
27	46	1450	
28	47	1519	
29	49	1603	
30	50	1606	
31	55	1624	
32	56	1656	
33	58	1485	
34	61	1638	
35	62	1671	
36	64	1525	
37	65	1541	
38	66	1490	
39	69	1390	
40	70	1627	
41	73	1469	
42	75	1537	
43	77	1490	
44	78	1418	
45	79	1638	
46	80	1405	
47	82	1525	
48	83	1438	
49	86	1655	
50	89	1604	
51	91	1456	
52	93	1635	
53	94	1441	
54	95	1574	
55	96	1620	
56	98	1377	
57	99	1462	
58	101	1655	
59	103	1394	
60	105	1655	
61	107	1442	
62	108	1617	
63	110	1509	
64	111	1530	
65	113	1414	
66	114	1609	
67	115	1568	
68	116	1657	
69	120	1637	
70	122	1454	
71	123	1493	
72	125	1525	
73	128	1665	
74	129	1460	
75	130	1392	
76	133	1660	
77	134	1424	
78	135	1459	
79	136	1521	
80	137	1654	
81	145	1508	
82	149	1572	
83	151	1385	
84	155	1416	
85	156	1651	
86	157	1383	
87	159	1399	
88	160	1611	
89	161	1502	
90	164	1626	
91	166	1550	
92	169	1598	
93	172	1551	
94	173	1394	
95	176	1496	
96	177	1495	
97	179	1399	
98	183	1629	
99	186	1477	
100	187	1456	
101	188	1441	
102	189	1580	
103	191	1547	
104	193	1431	
105	194	1577	
106	196	1547	
107	198	1438	
108	199	1424	
109	201	1392	
110	206	1609	
111	207	1557	
112	209	1674	
113	211	1542	
114	212	1453	
115	214	1394	
116	216	1669	
117	218	1513	
118	220	1634	
119	221	1543	
120	224	1589	
121	226	1416	
122	229	1422	
123	230	1399	
124	232	1400	
125	235	1587	
126	237	1597	
127	240	1669	
128	241	1675	
129	244	1535	
130	245	1463	
131	247	1378	
132	248	1387	
133	249	1449	
134	251	1592	
135	253	1635	
136	257	1468	
137	258	1416	
138	260	1433	
139	261	1407	
140	262	1465	
141	263	1605	
142	266	1571	
143	268	1376	
144	269	1455	
145	271	1542	
146	276	1632	
147	278	1436	
148	279	1497	
149	280	1383	
150	281	1475	
151	282	1398	
152	283	1614	
153	285	1426	
154	286	1424	
155	287	1517	
156	290	1458	
157	291	1584	
158	295	1636	
159	297	1490	
160	299	1379	
161	301	1516	
162	304	1511	
163	305	1612	
164	307	1564	
165	312	1427	
166	315	1585	
167	316	1510	
168	317	1616	
169	318	1635	
170	320	1456	
171	322	1436	
172	323	1503	
173	326	1395	
174	327	1472	
175	328	1644	
176	330	1583	
177	331	1478	
178	332	1549	
179	337	1478	
180	338	1669	
181	339	1641	
182	340	1401	
183	341	1569	
184	342	1530	
185	343	1413	
186	345	1559	
187	347	1649	
188	349	1595	
189	350	1498	
190	352	1575	
191	354	1640	
192	356	1494	
193	358	1474	
194	360	1615	
195	361	1488	
196	362	1641	
197	364	1481	
198	366	1465	
199	368	1401	
200	369	1528	
201	371	1523	
202	373	1668	
203	375	1536	
204	376	1446	
205	377	1419	
206	378	1464	
207	379	1496	
208	380	1530	
209	381	1518	
210	382	1490	
211	384	1466	
212	386	1422	
213	387	1581	
214	388	1650	
215	389	1453	
216	390	1515	
217	391	1625	
218	393	1523	
219	398	1489	
220	399	1454	
221	400	1580	
222	403	1450	
223	404	1547	
224	405	1453	
225	406	1416	
226	407	1430	
227	408	1590	
228	409	1467	
229	412	1457	
230	414	1657	
231	418	1565	
232	420	1502	
233	421	1384	
234	422	1619	
235	425	1383	
236	428	1623	
237	430	1445	
238	431	1554	
239	432	1417	
240	434	1393	
241	436	1673	
242	439	1561	
243	440	1580	
244	445	1480	
245	446	1601	
246	447	1454	
247	448	1570	
248	449	1563	
249	450	1609	
250	452	1548	
251	457	1479	
252	458	1404	
253	459	1436	
254	460	1645	
255	462	1507	
256	464	1465	
257	467	1415	
258	468	1593	
259	471	1552	
260	472	1596	
261	474	1658	
262	475	1531	
263	476	1641	
264	479	1544	
265	480	1598	
266	481	1492	
267	482	1529	
268	484	1576	
269	485	1566	
270	486	1421	
271	487	1444	
272	488	1484	
273	490	1602	
274	491	1608	
275	493	1512	
276	496	1579	
277	498	1487	
278	503	1403	
279	504	1666	
280	506	1392	
281	507	1563	
282	508	1391	
283	509	1653	
284	513	1486	
285	514	1439	
286	517	1496	
287	518	1545	
288	520	1402	
289	521	1598	
290	524	1669	
291	526	1384	
292	527	1672	
293	530	1603	
294	531	1504	
295	533	1434	
296	534	1642	
297	537	1456	
298	538	1502	
299	539	1476	
300	541	1438	
301	542	1527	
302	543	1401	
303	545	1389	
304	547	1664	
305	549	1500	
306	550	1483	
307	554	1652	
308	555	1567	
309	558	1528	
310	560	1443	
311	562	1483	
312	564	1588	
313	565	1651	
314	566	1499	
315	572	1438	
316	573	1607	
317	574	1557	
318	575	1410	
319	579	1450	
320	580	1498	
321	581	1397	
322	582	1447	
323	583	1631	
324	587	1632	
325	589	1523	
326	590	1540	
327	591	1531	
328	592	1633	
329	593	1525	
330	595	1576	
331	600	1589	
332	603	1425	
333	605	1605	
334	606	1599	
335	608	1386	
336	609	1530	
337	610	1404	
338	612	1558	
339	613	1655	
340	614	1526	
341	615	1505	
342	618	1428	
343	620	1423	
344	621	1618	
345	623	1591	
346	624	1439	
347	625	1401	
348	626	1452	
349	629	1380	
350	630	1590	
351	634	1648	
352	635	1661	
353	636	1657	
354	639	1411	
355	641	1651	
356	644	1431	
357	647	1470	
358	648	1578	
359	650	1635	
360	652	1473	
361	653	1461	
362	655	1412	
363	656	1454	
364	659	1437	
365	661	1562	
366	664	1556	
367	665	1667	
368	666	1630	
369	668	1453	
370	671	1531	
371	673	1533	
372	676	1580	
373	678	1429	
374	680	1590	
375	682	1557	
376	683	1392	
377	685	1471	
378	686	1440	
379	688	1659	
380	692	1553	
381	693	1451	
382	696	1404	
383	697	1409	
384	698	1524	
385	699	1542	
386	700	1520	
387	701	1622	
388	703	1496	
389	704	1600	
390	706	1448	
391	709	1514	
392	710	1538	
393	712	1506	
394	715	1594	
395	717	1422	
396	720	1613	
397	723	1560	
398	724	1408	
399	725	1643	
400	726	1482	
401	730	1582	
402	731	1501	
403	734	1396	
404	735	1422	
405	737	1474	
406	738	1406	
407	739	1532	
408	743	1590	
409	744	1670	
410	745	1586	
411	747	1555	
412	749	1621	
