257
0	1	873	
1	5	755	
2	7	882	
3	9	776	
4	11	943	
5	12	768	
6	16	839	
7	18	899	
8	21	952	
9	22	803	
10	24	901	
11	25	874	
12	28	799	
13	29	851	
14	30	814	
15	31	870	
16	34	778	
17	38	906	
18	39	875	
19	41	939	
20	42	934	
21	46	832	
22	49	895	
23	50	941	
24	52	926	
25	53	928	
26	54	778	
27	55	779	
28	57	796	
29	60	930	
30	62	888	
31	63	808	
32	66	855	
33	67	896	
34	68	843	
35	72	770	
36	73	820	
37	75	949	
38	76	816	
39	78	797	
40	81	787	
41	82	940	
42	87	863	
43	88	916	
44	90	754	
45	91	789	
46	92	952	
47	96	873	
48	97	888	
49	98	781	
50	104	806	
51	105	801	
52	107	785	
53	110	811	
54	113	873	
55	114	902	
56	115	943	
57	117	898	
58	119	802	
59	120	852	
60	122	759	
61	123	830	
62	125	845	
63	126	894	
64	127	864	
65	128	944	
66	130	910	
67	131	836	
68	133	779	
69	134	758	
70	135	857	
71	143	869	
72	144	829	
73	145	861	
74	148	900	
75	150	936	
76	151	883	
77	152	825	
78	153	859	
79	159	942	
80	160	822	
81	166	769	
82	167	931	
83	169	942	
84	171	897	
85	174	835	
86	175	932	
87	176	786	
88	181	783	
89	187	877	
90	188	946	
91	189	813	
92	190	871	
93	191	782	
94	195	892	
95	196	942	
96	203	948	
97	205	953	
98	206	918	
99	207	855	
100	210	903	
101	211	942	
102	213	846	
103	214	762	
104	216	773	
105	218	887	
106	219	836	
107	223	849	
108	225	861	
109	226	804	
110	227	821	
111	228	833	
112	229	822	
113	230	876	
114	231	919	
115	232	800	
116	235	925	
117	236	780	
118	237	861	
119	238	943	
120	240	793	
121	241	879	
122	244	929	
123	245	779	
124	248	856	
125	250	924	
126	253	779	
127	254	918	
128	256	868	
129	259	797	
130	261	907	
131	262	888	
132	263	797	
133	267	881	
134	268	871	
135	271	767	
136	273	788	
137	274	809	
138	276	772	
139	277	867	
140	278	815	
141	281	862	
142	282	918	
143	284	858	
144	285	854	
145	288	771	
146	289	778	
147	291	893	
148	296	805	
149	304	922	
150	309	933	
151	310	774	
152	311	873	
153	312	807	
154	314	831	
155	316	845	
156	319	763	
157	321	880	
158	322	838	
159	323	917	
160	325	855	
161	328	756	
162	332	798	
163	334	760	
164	338	765	
165	340	785	
166	342	781	
167	345	766	
168	350	871	
169	351	937	
170	352	930	
171	353	878	
172	354	777	
173	355	831	
174	356	889	
175	360	945	
176	361	947	
177	362	841	
178	365	834	
179	366	890	
180	367	781	
181	368	853	
182	369	822	
183	370	792	
184	371	865	
185	372	842	
186	373	775	
187	374	891	
188	375	912	
189	376	927	
190	377	818	
191	378	951	
192	379	823	
193	380	812	
194	381	923	
195	382	814	
196	389	837	
197	390	822	
198	392	904	
199	394	913	
200	397	817	
201	399	886	
202	400	762	
203	402	908	
204	404	915	
205	405	819	
206	406	850	
207	411	905	
208	412	826	
209	413	861	
210	415	848	
211	417	761	
212	421	845	
213	424	920	
214	425	797	
215	426	768	
216	429	941	
217	433	762	
218	434	872	
219	435	844	
220	436	935	
221	438	762	
222	439	941	
223	440	866	
224	446	918	
225	447	757	
226	451	860	
227	452	950	
228	454	795	
229	455	836	
230	456	768	
231	457	840	
232	459	921	
233	460	794	
234	462	847	
235	463	871	
236	465	814	
237	466	810	
238	467	943	
239	468	785	
240	469	884	
241	472	914	
242	473	828	
243	474	911	
244	476	790	
245	479	784	
246	483	824	
247	486	855	
248	487	764	
249	488	888	
250	489	778	
251	490	850	
252	491	909	
253	493	827	
254	494	885	
255	496	938	
256	499	791	
