386
0	1	1295	
1	3	1348	
2	4	1415	
3	6	1489	
4	7	1362	
5	9	1277	
6	10	1396	
7	12	1275	
8	13	1422	
9	17	1245	
10	22	1471	
11	24	1387	
12	25	1318	
13	26	1447	
14	28	1297	
15	29	1311	
16	33	1230	
17	34	1299	
18	35	1432	
19	37	1227	
20	38	1439	
21	39	1266	
22	44	1286	
23	45	1240	
24	46	1340	
25	47	1358	
26	49	1420	
27	60	1501	
28	61	1451	
29	62	1315	
30	65	1437	
31	67	1343	
32	70	1302	
33	71	1446	
34	72	1236	
35	73	1487	
36	75	1351	
37	76	1470	
38	77	1248	
39	78	1387	
40	80	1449	
41	82	1462	
42	84	1319	
43	85	1495	
44	88	1339	
45	90	1352	
46	91	1253	
47	93	1406	
48	95	1430	
49	96	1337	
50	97	1389	
51	104	1240	
52	110	1451	
53	111	1444	
54	114	1282	
55	116	1490	
56	119	1293	
57	120	1400	
58	121	1470	
59	122	1365	
60	125	1460	
61	126	1262	
62	127	1397	
63	134	1307	
64	136	1516	
65	138	1426	
66	143	1438	
67	144	1249	
68	145	1421	
69	146	1265	
70	147	1232	
71	148	1285	
72	149	1303	
73	150	1458	
74	151	1400	
75	153	1500	
76	154	1251	
77	156	1428	
78	157	1291	
79	160	1270	
80	162	1374	
81	165	1368	
82	166	1408	
83	167	1493	
84	169	1512	
85	170	1225	
86	171	1477	
87	173	1438	
88	175	1272	
89	176	1511	
90	177	1284	
91	178	1470	
92	180	1472	
93	181	1242	
94	183	1502	
95	185	1459	
96	189	1363	
97	190	1410	
98	191	1425	
99	195	1497	
100	196	1276	
101	197	1443	
102	198	1457	
103	201	1445	
104	203	1259	
105	204	1358	
106	205	1418	
107	208	1332	
108	209	1441	
109	210	1504	
110	212	1278	
111	213	1222	
112	216	1496	
113	218	1357	
114	219	1440	
115	225	1466	
116	227	1287	
117	231	1283	
118	232	1409	
119	235	1335	
120	237	1494	
121	240	1279	
122	241	1404	
123	242	1484	
124	244	1513	
125	245	1478	
126	246	1450	
127	249	1433	
128	251	1288	
129	253	1464	
130	255	1412	
131	256	1474	
132	258	1402	
133	261	1379	
134	266	1252	
135	268	1311	
136	270	1233	
137	274	1220	
138	275	1218	
139	279	1455	
140	280	1359	
141	281	1502	
142	282	1390	
143	284	1380	
144	286	1289	
145	287	1346	
146	288	1369	
147	290	1321	
148	293	1258	
149	294	1328	
150	295	1442	
151	296	1226	
152	298	1333	
153	300	1478	
154	301	1255	
155	302	1481	
156	303	1475	
157	304	1238	
158	307	1273	
159	309	1349	
160	310	1326	
161	312	1256	
162	313	1422	
163	314	1241	
164	316	1390	
165	317	1495	
166	320	1323	
167	327	1355	
168	332	1317	
169	335	1250	
170	337	1468	
171	338	1467	
172	339	1404	
173	340	1502	
174	343	1405	
175	345	1384	
176	346	1251	
177	347	1370	
178	351	1438	
