392
0	0	2	0	
1	1	2	1	
2	2	2	3	
3	2	2	9	
4	2	1	15	
5	2	2	21	
6	3	2	23	
7	4	2	24	
8	5	1	27	
9	5	1	35	
10	6	2	37	
11	7	1	39	
12	7	2	45	
13	8	2	47	
14	9	2	48	
15	10	2	49	
16	11	2	52	
17	12	2	57	
18	13	2	58	
19	14	2	61	
20	14	1	69	
21	15	2	71	
22	16	2	73	
23	16	2	79	
24	16	1	85	
25	17	2	87	
26	18	2	88	
27	19	2	90	
28	20	2	92	
29	21	2	93	
30	22	2	94	
31	23	1	97	
32	23	2	105	
33	24	2	108	
34	25	2	110	
35	26	2	111	
36	27	2	112	
37	28	2	113	
38	29	2	114	
39	30	2	116	
40	31	2	118	
41	32	2	119	
42	33	2	120	
43	34	1	122	
44	34	1	128	
45	34	1	134	
46	35	2	138	
47	36	2	143	
48	37	2	144	
49	38	2	145	
50	39	2	146	
51	40	2	149	
52	41	2	156	
53	42	2	161	
54	43	2	162	
55	44	2	163	
56	45	2	164	
57	46	2	165	
58	47	2	167	
59	48	2	170	
60	48	2	176	
61	49	2	178	
62	50	2	179	
63	51	2	182	
64	51	2	190	
65	51	1	196	
66	51	1	202	
67	52	2	204	
68	53	2	205	
69	54	2	206	
70	55	2	207	
71	56	2	208	
72	57	1	210	
73	57	2	216	
74	57	1	222	
75	58	2	224	
76	59	2	225	
77	60	1	228	
78	60	1	236	
79	60	2	242	
80	61	2	244	
81	62	2	245	
82	63	2	246	
83	64	2	249	
84	64	1	257	
85	65	2	259	
86	66	2	262	
87	66	1	270	
88	67	2	272	
89	68	2	273	
90	69	2	274	
91	70	2	275	
92	71	2	276	
93	72	2	277	
94	73	2	278	
95	74	2	279	
96	75	2	280	
97	76	2	281	
98	77	2	282	
99	78	2	283	
100	79	2	284	
101	80	2	285	
102	81	2	287	
103	82	2	290	
104	82	2	296	
105	83	2	298	
106	84	2	299	
107	85	2	300	
108	86	2	301	
109	87	2	302	
110	88	2	303	
111	89	2	304	
112	90	2	305	
113	91	2	307	
114	92	2	309	
115	93	2	310	
116	94	2	312	
117	95	2	314	
118	96	2	317	
119	97	2	322	
120	98	2	323	
121	99	2	325	
122	100	2	327	
123	101	2	329	
124	102	2	331	
125	103	2	332	
126	104	2	333	
127	105	2	334	
128	106	2	335	
129	107	2	336	
130	108	2	337	
131	109	2	338	
132	110	2	339	
133	111	2	341	
134	111	1	347	
135	112	2	349	
136	113	2	351	
137	113	2	357	
138	113	1	363	
139	114	1	366	
140	114	1	372	
141	114	1	378	
142	114	2	384	
143	115	1	387	
144	115	2	393	
145	116	2	395	
146	117	2	396	
147	118	2	397	
148	119	2	398	
149	120	2	399	
150	121	2	401	
151	122	2	403	
152	123	2	404	
153	124	2	405	
154	125	2	406	
155	126	2	407	
156	127	2	408	
157	128	2	409	
158	129	1	412	
159	129	2	420	
160	130	2	422	
161	131	2	423	
162	132	2	424	
163	133	2	425	
164	134	2	426	
165	135	2	427	
166	136	2	430	
167	137	2	435	
168	138	2	436	
169	139	2	437	
170	140	2	440	
171	141	2	446	
172	142	2	449	
173	142	2	455	
174	142	2	461	
175	143	2	463	
176	144	2	464	
177	145	2	467	
178	146	1	473	
179	146	1	479	
180	146	2	485	
181	146	2	491	
182	147	2	493	
183	148	1	496	
184	148	1	504	
185	148	2	510	
186	148	2	516	
187	149	2	520	
188	149	2	528	
189	149	1	534	
190	150	2	538	
191	151	2	543	
192	152	2	544	
193	153	2	545	
194	154	1	548	
195	154	1	556	
196	155	2	558	
197	156	2	559	
198	157	2	560	
199	158	2	561	
200	159	2	562	
201	160	2	565	
202	161	2	571	
203	162	2	573	
204	163	2	574	
205	164	2	575	
206	165	2	576	
207	166	2	577	
208	167	2	578	
209	168	1	580	
210	168	1	586	
211	168	1	592	
212	169	2	594	
213	170	2	595	
214	171	2	596	
215	172	2	597	
216	173	1	599	
217	173	1	605	
218	173	1	611	
219	174	2	613	
220	175	2	615	
221	175	1	621	
222	176	1	624	
223	176	1	630	
224	176	2	636	
225	177	1	639	
226	177	2	645	
227	177	2	651	
228	178	2	655	
229	179	2	662	
230	180	1	669	
231	180	1	677	
232	180	1	683	
233	181	2	685	
234	182	2	686	
235	183	2	687	
236	184	2	688	
237	185	2	689	
238	186	2	690	
239	187	2	691	
240	188	2	692	
241	189	1	694	
242	189	2	700	
243	189	2	706	
244	189	2	712	
245	190	1	715	
246	190	1	721	
247	191	2	723	
248	192	1	726	
249	192	2	734	
250	192	2	740	
251	193	2	743	
252	194	2	745	
253	195	2	746	
254	196	2	747	
255	197	1	749	
256	197	1	755	
257	198	2	757	
258	199	2	760	
259	200	2	765	
260	201	2	768	
261	202	2	773	
262	203	2	776	
263	204	2	781	
264	205	2	783	
265	206	2	785	
266	207	2	786	
267	208	2	788	
268	209	2	792	
269	209	2	800	
270	209	2	806	
271	209	1	812	
272	210	2	814	
273	211	2	815	
274	212	2	817	
275	213	2	820	
276	214	2	822	
277	215	2	824	
278	215	2	830	
279	215	2	836	
280	215	1	842	
281	216	2	844	
282	217	2	845	
283	218	2	848	
