390
0	0	1	1	
1	0	1	7	
2	0	2	13	
3	1	2	16	
4	2	2	18	
5	3	1	20	
6	3	1	26	
7	3	2	32	
8	3	2	38	
9	4	2	40	
10	5	2	41	
11	6	2	42	
12	7	2	43	
13	8	2	44	
14	9	2	46	
15	10	2	48	
16	11	2	49	
17	12	2	50	
18	13	2	51	
19	14	2	52	
20	15	2	53	
21	16	1	56	
22	16	1	64	
23	17	2	67	
24	17	1	73	
25	17	1	79	
26	18	2	81	
27	19	2	82	
28	20	2	83	
29	21	2	84	
30	22	2	85	
31	23	2	88	
32	23	1	96	
33	24	2	98	
34	25	2	99	
35	26	2	100	
36	27	2	102	
37	27	2	108	
38	27	1	114	
39	28	2	116	
40	29	2	117	
41	30	2	118	
42	31	2	119	
43	32	2	120	
44	33	2	122	
45	34	2	124	
46	35	2	125	
47	36	2	126	
48	37	2	127	
49	38	2	128	
50	39	2	129	
51	40	2	130	
52	41	2	131	
53	42	2	132	
54	43	2	134	
55	44	2	136	
56	45	2	137	
57	46	2	138	
58	47	2	141	
59	48	2	147	
60	48	1	153	
61	49	2	156	
62	49	1	162	
63	50	2	164	
64	51	2	165	
65	52	2	167	
66	53	2	170	
67	54	2	172	
68	55	2	173	
69	56	2	174	
70	57	2	175	
71	58	2	176	
72	59	2	178	
73	59	1	184	
74	60	1	188	
75	60	2	196	
76	61	2	198	
77	62	2	201	
78	63	2	207	
79	64	2	209	
80	65	2	210	
81	66	2	211	
82	67	1	214	
83	67	2	222	
84	67	1	228	
85	68	2	232	
86	68	1	240	
87	68	1	246	
88	68	2	252	
89	69	2	254	
90	70	2	256	
91	71	2	258	
92	72	2	259	
93	73	2	262	
94	73	2	270	
95	73	1	276	
96	74	2	278	
97	75	2	279	
98	76	2	282	
99	77	2	288	
100	78	2	290	
101	79	2	291	
102	80	2	292	
103	81	2	293	
104	82	2	294	
105	83	2	295	
106	84	2	296	
107	85	2	297	
108	86	2	300	
109	86	2	308	
110	86	2	314	
111	87	2	317	
112	88	2	319	
113	89	2	320	
114	90	2	322	
115	91	2	326	
116	92	2	331	
117	93	2	332	
118	94	2	333	
119	95	2	334	
120	96	2	335	
121	97	1	337	
122	97	1	343	
123	97	1	349	
124	97	2	355	
125	98	2	358	
126	99	2	360	
127	100	2	362	
128	101	2	364	
129	102	2	366	
130	102	1	372	
131	102	1	378	
132	102	2	384	
133	103	2	387	
134	104	2	391	
135	105	2	396	
136	106	2	398	
137	106	2	404	
138	107	2	408	
139	107	2	416	
140	107	2	422	
141	108	2	426	
142	108	2	434	
143	108	1	440	
144	108	1	446	
145	109	2	448	
146	110	2	449	
147	111	2	450	
148	112	2	451	
149	113	2	453	
150	114	2	456	
151	115	2	458	
152	116	2	459	
153	117	2	461	
154	117	1	467	
155	117	2	473	
156	118	1	476	
157	118	2	482	
158	119	2	486	
159	120	2	491	
160	121	2	492	
161	122	2	493	
162	123	2	494	
163	124	2	495	
164	125	2	496	
165	126	2	497	
166	127	2	498	
167	128	2	499	
168	129	2	500	
169	130	2	501	
170	131	2	502	
171	132	2	503	
172	133	2	505	
173	133	1	511	
174	133	2	517	
175	134	1	520	
176	134	2	526	
177	134	1	532	
178	135	2	534	
179	136	2	535	
180	137	2	537	
181	138	2	539	
182	139	2	540	
183	140	2	541	
184	141	2	542	
185	142	2	545	
186	143	2	550	
187	144	2	551	
188	145	2	552	
189	146	2	553	
190	147	2	554	
191	148	2	555	
192	149	2	556	
193	150	2	559	
194	151	2	565	
195	152	2	568	
196	153	2	572	
197	154	1	579	
198	154	1	587	
199	154	1	593	
200	155	2	595	
201	156	2	596	
202	157	2	597	
203	158	2	599	
204	159	2	601	
205	160	2	604	
206	161	2	609	
207	162	2	610	
208	163	2	611	
209	164	2	612	
210	165	2	613	
211	166	2	614	
212	167	1	617	
213	167	1	625	
214	168	2	627	
215	169	2	628	
216	170	2	629	
217	171	2	630	
218	172	2	631	
219	173	2	634	
220	173	2	642	
221	174	2	644	
222	175	2	646	
