386
0	2	1321	
1	6	1381	
2	7	1274	
3	9	1365	
4	10	1324	
5	11	1431	
6	12	1444	
7	15	1336	
8	17	1415	
9	18	1521	
10	22	1243	
11	23	1298	
12	24	1409	
13	27	1443	
14	29	1328	
15	30	1431	
16	31	1396	
17	34	1266	
18	35	1283	
19	37	1404	
20	38	1436	
21	41	1413	
22	43	1437	
23	44	1428	
24	47	1470	
25	48	1355	
26	49	1247	
27	55	1416	
28	56	1336	
29	57	1461	
30	58	1323	
31	59	1390	
32	60	1265	
33	61	1391	
34	63	1257	
35	65	1450	
36	66	1227	
37	69	1509	
38	71	1499	
39	72	1463	
40	73	1383	
41	76	1276	
42	77	1502	
43	78	1293	
44	79	1324	
45	83	1270	
46	84	1260	
47	87	1405	
48	88	1516	
49	91	1313	
50	92	1255	
51	93	1470	
52	97	1245	
53	98	1398	
54	99	1311	
55	101	1378	
56	102	1507	
57	103	1280	
58	104	1491	
59	105	1298	
60	106	1229	
61	108	1452	
62	110	1499	
63	111	1264	
64	112	1295	
65	113	1384	
66	114	1424	
67	115	1249	
68	116	1324	
69	117	1445	
70	118	1508	
71	120	1501	
72	121	1470	
73	125	1435	
74	129	1249	
75	133	1432	
76	136	1366	
77	140	1310	
78	141	1492	
79	145	1485	
80	147	1388	
81	149	1329	
82	153	1407	
83	157	1345	
84	158	1416	
85	160	1513	
86	161	1335	
87	163	1250	
88	165	1521	
89	166	1519	
90	167	1447	
91	168	1354	
92	169	1357	
93	170	1260	
94	171	1474	
95	173	1336	
96	174	1311	
97	175	1523	
98	176	1234	
99	178	1522	
100	179	1320	
101	181	1333	
102	182	1269	
103	183	1437	
104	185	1399	
105	189	1298	
106	191	1259	
107	192	1409	
108	193	1263	
109	196	1278	
110	200	1423	
111	201	1426	
112	206	1422	
113	213	1342	
114	216	1500	
115	217	1471	
116	218	1317	
117	219	1427	
118	220	1411	
119	227	1230	
120	228	1302	
121	231	1456	
122	232	1380	
123	235	1315	
124	239	1358	
125	241	1523	
126	246	1466	
127	249	1451	
128	250	1260	
129	251	1519	
130	252	1523	
131	256	1361	
132	261	1480	
133	262	1483	
134	263	1304	
135	265	1334	
136	267	1358	
137	269	1341	
138	270	1524	
139	274	1275	
140	277	1337	
141	279	1459	
142	280	1372	
143	281	1371	
144	282	1250	
145	283	1368	
146	284	1425	
147	285	1273	
148	286	1494	
149	287	1496	
150	289	1416	
151	292	1286	
152	293	1445	
153	294	1476	
154	295	1318	
155	296	1350	
156	297	1249	
157	298	1389	
158	299	1428	
159	303	1262	
160	306	1419	
161	307	1468	
162	308	1260	
163	311	1448	
164	312	1410	
165	315	1290	
166	317	1237	
167	318	1376	
168	319	1249	
169	321	1469	
170	322	1517	
171	324	1439	
172	325	1343	
173	326	1370	
174	327	1477	
175	328	1495	
176	329	1498	
177	331	1236	
178	333	1522	
179	336	1296	
180	337	1464	
181	338	1390	
182	341	1373	
183	343	1344	
184	344	1248	
185	348	1481	
186	357	1287	
187	359	1256	
188	360	1352	
189	361	1375	
190	362	1390	
191	363	1518	
192	367	1457	
193	369	1465	
194	373	1282	
195	377	1319	
196	378	1272	
197	379	1409	
198	381	1324	
199	382	1478	
200	385	1401	
201	389	1429	
202	390	1360	
203	397	1367	
204	400	1500	
205	402	1458	
206	406	1322	
207	407	1488	
208	408	1330	
209	409	1434	
210	410	1261	
211	411	1524	
212	415	1301	
213	416	1409	
214	417	1461	
215	418	1415	
216	419	1438	
217	421	1418	
218	428	1493	
219	430	1326	
220	433	1414	
221	434	1506	
222	435	1302	
223	440	1445	
224	441	1359	
225	448	1277	
226	449	1472	
227	452	1254	
228	454	1246	
229	456	1417	
230	458	1386	
231	459	1320	
232	460	1241	
233	463	1520	
234	465	1300	
235	466	1329	
236	467	1294	
237	468	1340	
238	469	1347	
239	470	1360	
240	471	1248	
241	474	1433	
242	475	1460	
243	476	1431	
244	477	1371	
245	479	1312	
246	480	1239	
247	481	1252	
248	482	1453	
249	484	1522	
250	485	1325	
251	488	1394	
252	493	1473	
253	495	1492	
254	496	1314	
255	498	1363	
256	500	1499	
257	502	1524	
258	503	1487	
259	506	1385	
260	507	1307	
261	512	1284	
262	513	1311	
263	514	1271	
264	515	1412	
265	516	1311	
266	517	1362	
267	518	1446	
268	519	1226	
269	521	1475	
270	526	1377	
271	531	1232	
272	533	1402	
273	535	1308	
274	536	1267	
275	540	1515	
276	544	1253	
277	545	1356	
278	546	1329	
279	547	1483	
280	548	1455	
281	549	1479	
282	553	1425	
283	554	1406	
284	557	1499	
285	558	1395	
286	561	1374	
287	565	1504	
288	567	1336	
289	573	1468	
290	574	1364	
291	575	1425	
292	576	1468	
293	577	1510	
294	578	1403	
295	581	1525	
296	585	1371	
297	586	1285	
298	587	1490	
299	589	1237	
300	590	1468	
301	591	1274	
302	594	1478	
303	595	1387	
304	596	1306	
305	598	1356	
306	603	1298	
307	607	1338	
308	608	1421	
309	610	1420	
310	612	1235	
311	613	1486	
312	617	1327	
313	619	1240	
314	623	1382	
315	624	1268	
316	625	1400	
317	627	1291	
318	630	1297	
319	631	1346	
320	632	1497	
321	634	1454	
322	635	1511	
323	642	1353	
324	645	1248	
325	649	1492	
326	650	1349	
327	651	1397	
328	652	1408	
329	658	1482	
330	661	1281	
331	662	1514	
332	663	1258	
333	664	1445	
334	665	1521	
335	666	1237	
336	667	1327	
337	668	1470	
338	669	1289	
339	670	1467	
340	671	1462	
341	673	1478	
342	676	1251	
343	679	1332	
344	680	1430	
345	681	1244	
346	686	1356	
347	687	1238	
348	689	1233	
349	691	1505	
350	693	1478	
351	694	1337	
352	696	1331	
353	697	1316	
354	698	1237	
355	700	1442	
356	701	1512	
357	703	1329	
358	704	1449	
359	707	1303	
360	708	1239	
361	711	1384	
362	712	1369	
363	715	1228	
364	716	1305	
365	717	1371	
366	719	1292	
367	720	1392	
368	721	1339	
369	722	1351	
370	726	1299	
371	727	1441	
372	728	1379	
373	729	1503	
374	730	1489	
375	731	1440	
376	732	1393	
377	733	1288	
378	737	1348	
379	738	1337	
380	740	1279	
381	743	1231	
382	744	1484	
383	747	1242	
384	748	1309	
