125
0	0	2	0	
1	1	2	2	
2	2	2	4	
3	3	2	5	
4	4	2	8	
5	5	2	14	
6	6	1	17	
7	6	2	23	
8	6	2	29	
9	7	2	31	
10	8	2	32	
11	9	2	33	
12	10	2	34	
13	11	2	35	
14	12	2	36	
15	13	2	37	
16	14	2	38	
17	15	2	39	
18	16	2	41	
19	17	2	43	
20	18	2	46	
21	18	1	54	
22	18	2	60	
23	19	2	64	
24	20	1	70	
25	20	2	76	
26	20	2	82	
27	21	2	86	
28	22	2	92	
29	23	2	94	
30	24	2	95	
31	25	2	96	
32	26	2	98	
33	27	2	100	
34	28	2	102	
35	29	2	106	
36	30	2	112	
37	31	2	114	
38	32	1	116	
39	32	1	122	
40	32	1	128	
41	32	1	134	
42	33	2	136	
43	34	2	137	
44	35	2	138	
45	36	2	139	
46	37	2	140	
47	38	2	143	
48	38	2	151	
49	39	2	153	
50	40	2	154	
51	41	2	155	
52	42	2	157	
53	43	1	160	
54	43	2	166	
55	43	2	172	
56	44	2	176	
57	45	2	181	
58	46	2	182	
59	47	2	183	
60	48	2	184	
61	49	2	185	
62	50	2	186	
63	51	2	187	
64	52	2	188	
65	53	2	189	
66	54	2	190	
67	55	2	191	
68	56	2	194	
69	57	2	199	
70	58	2	200	
71	59	2	202	
72	60	2	206	
73	61	2	211	
74	62	1	213	
75	62	2	219	
76	63	2	222	
77	64	2	226	
78	64	2	234	
79	65	2	236	
80	66	2	237	
81	67	2	238	
82	68	2	241	
83	69	2	246	
84	70	2	249	
85	70	2	257	
86	70	1	263	
87	71	2	266	
88	72	2	269	
89	73	2	271	
90	74	2	272	
91	75	2	273	
92	76	2	274	
93	77	2	275	
94	78	2	276	
95	79	2	277	
96	80	2	278	
97	81	2	279	
98	82	2	280	
99	83	1	282	
100	83	2	288	
101	83	2	294	
102	84	2	296	
103	85	2	298	
104	85	1	304	
105	85	2	310	
106	86	2	312	
107	87	2	313	
108	88	2	314	
109	89	2	315	
110	90	2	317	
111	91	2	319	
112	92	2	321	
113	93	1	325	
114	93	1	333	
115	93	2	339	
116	93	1	345	
117	94	2	348	
118	95	1	352	
119	95	1	360	
120	95	2	366	
121	96	2	368	
122	97	2	369	
123	98	2	370	
124	99	2	371	
